id,name,description
0YeBXeLZOJuqXS6Oq4l9kH,Indo Tekno Podcast,A podcast devoted to covering major trends that drive the Indonesian tech scene.
2k6twHEbuFYIoCmPmPIkTq,Tripit Basketball | NBA Podcast Indonesia,The Hottest Indonesian NBA Podcast. Follow us on instagram @tripitbasketball and @hoopsbytripit and subscribe our Youtube channel ‘Tripit Basketball’.
5UOCYUT3ZxwZsuIbsRhDqE,Keto-Fastosis Indonesia,All About knowledges and sciences behind Indonesia Keto-Fastosis Lifestyle
0gAuLnNP3dHeIymiet7IsK,Untold Travel Stories,"Podcast ini menceritakan pengalaman teman-teman kita mengunjungi destinasi di Indonesia. Dari laut hingga gunung, dari pusat kota menuju pedalaman. Ada pengalaman yang menyenangkan sampai pengalaman yang tidak pernah terbayangkan. Mereka yang akan hadir di podcast ini berasal dari beragam latar belakang dan usia. Perjalanan mereka memberikan inspirasi untuk kita di sini. Yes, everyone can be a storyteller!  Hosted by: @indonesia_az  Punya cerita menarik untuk dibagikan? DM kami di ⁠⁠⁠⁠⁠⁠⁠⁠⁠⁠⁠https://www.instagram.com/indonesia_az⁠⁠⁠⁠⁠⁠⁠⁠⁠⁠⁠ siapa tahu kamu storyteller berikutnya!"
2QZ0vgihAD3ZpsH0uwB9JM,AZA WALET INDONESIA,Ilmu Budidaya Burung Walet & Suara Burung Walet Support this podcast: https://podcasters.spotify.com/pod/show/azawaletindonesia/support
0h0JYww4GWRvhXRj15NGof,Teraskita Podcast Indonesia,"Tiga perempuan&Ibu tangguh dari berbeda suku Indonesia yang memiliki ciri khas tersendiri, menyatu dan menjalin tali pertemanan yang saling mendukung dan menginspirasi satu sama lain. Panutan Ikrar sederhana Indonesia Bhineka Tunggal Ika, menyatukan kita yang berbeda-beda tetapi tetap satu jua. Podcast ini di kreasi oleh Melinda,Debbie& Paula, berbagi cerita sesuka kita seputar kehidupan dan berbagai macam topik, dari kisah perjalanan hidup, relationships, pekerjaan, kreatifitas dan berbagi pengalaman hidup untuk saling tukar pengetahuan, belajar menjadi diri yang lebih baik& stay positive."
7I1m17CS6uzAZm9iiDo5UH,Luntang Lantung Australia,"Sebuah podcast dari mahasiswa-mahasiswi Indonesia yang tengah melanjutkan studi di Australia. Beragam topik akan dibahas mulai dari tips beasiswa studi ke Australia, memilih jurusan dan kampus, sampai dengan hal-hal seputar mencari akomodasi, makanan halal, dll.  Isi di kolom komentar di instagram.com/luntanglantungaus untuk semua pertanyaan mengenai belajar dan hidup di Australia"
7BZhVFofLuRdlvyFJPdPmw,Podcast Challecast,"Podcast Challecast, simple makes great!  Podcast geologi pertama di Indonesia dari tahun 2018  Kami percaya ilmu kebumian, dan ngebahas banyak fenomena dari perspektif geoscience yg dikaitkan dengan isu sosial dalam podcast dan artikel"
0t0jjWM7H1xD8ftUiQHRzj,International Relations School,"Disajikan secara menyenangkan dan konstruktif, IR School: Online Class hadir untuk memberikan pengetahuan tambahan kepada Masyarakat Indonesia dalam memahami isu-isu kontemporer Hubungan Internasional. So, don't miss out and stay tune. For business inquiries: @irschool_ (Instagram)"
4YxSn5ZstCsAUUhx6jB3mG,Guru Doc,"Podcast ini adalah konten dari channel YouTube ""GURU DOC"". Berisi kumpulan Pemikiran dan Pengetahuan orang-orang Jenius, Briliant, Penguasa, Pahlawan, Pengusaha, dan Orang-orang Yang Telah mencatatkan Diri Mereka Dalam Sejarah melalui Tindakan Yang Mereka Perbuat."
0ucXcN3GnW4fSZ05f6ISY8,Seputar Sejarah (Yuk Belajar dan Mengingat Sejarah) ,"Podcast ini mengenai seputar sejarah, sejarah segala abad.  Jika anda menyukai mendengarkan sambil membaca, silakan datang ke channel youtube saya."
62tSNpzHOhF0yO2PYVf6vo,PODCAST WIBU GLICKEN INDONESIA,"Welcome to My Podcast.... 1, 2, 3, 4, go... AMPUN ELITIS!!! MEMBAHAS WIBU, DEBAT LOGIC, FENOMENA REAL LIFE, MISTERI DAN INFORMASI, INSPIRASI DAN MOTIVASI. mari menjadi wibu yang sangat pro abis!! bagi mau request atau kritik atau pesan. silahkan langsung ke Chartable atau Anchor.    Support this podcast: https://podcasters.spotify.com/pod/show/trisno-glicken/support"
7tt7EmqBxotozTUZqW1gvx,Investor Cerdas,Podcast investasi saham untuk investor pintar.
6U75RkZCOVTjQKAMgvedoJ,sesakata,"Sebuah podcast yang akan disuarakan oleh Matahari, Bumi dan Bulan dalam menceritakan romansa serta keresahan kehidupan mereka. Menyuarakan banyak keresahan tentang hidup, cinta serta keluarga. Rilis setiap hari Selasa, Kamis, dan Sabtu! Kamu mau dengar, mungkin? For Business Inquiries : contact@podkesmas.asia"
6GWTHQHOFfnmDydAXqwhl5,All Things Indonesian podcast,"Welcome to All Things Indonesian podcast.   Learning Indonesian should be fun and should be introduced alongside the Indonesian way of life. So by the end of this podcast I hope that you will not only learn some Indonesian, but also you will know more about Indonesian culture."
3LUKNQpyEA996rPYW1o5oq,ASMR Roleplay Girlfriend Indonesia,Berisi audio asmr roleplay berbahasa Indonesia.
4Sc8pZ8uUfVwQmZ7Yq61CM,RPUL (Rangkuman Pengetahuan Untuk Lo!) Podcast,Disini kita akan berbagi seputar pengetahuan dan update dari fakta-fakta terbaru dan juga pengetahuan umum yang bisa menjadi tambahan referensi bagi kalian. So keep listening to our podcast!
0RWCAJB6MGtsGHlUWhR7zI,DHARMA AZIS PODCAST ,"Ngobrol tentang pengembangan diri, kesehatan mental dan beditasi bersama saya Dharma Azis"
3T7gu9slkb8ekF49JWHHlI,Kata Kata Motivasi,"Kata kata motivasi semoga membantu kamu yang sedang galau,sedih,insecure, pada titik terendah, dan butuh semangat untuk masalah kamu.  Semoga membantu."
6p69KNqrwfVfvhqqklTGWQ,Programmer Awam Podcast,layanan untuk mengenal pekerjaan programmer dari sudut pandang pemula / orang awam Support this podcast: https://podcasters.spotify.com/pod/show/programmer-awam/support
4fEPyAfbPTExxxh2zpgvhv,Umpan Tarik,"UMPAN TARIK adalah podcast sepakbola Indonesia yang akan membahas semua tentang sepakbola nasional, dari Liga 1, Tim nasional, Pemain Indonesia di luar negeri sampai gosip dan skandal panas di sepakbola Indonesia. UMPAN TARIK memberikan semua yang Anda butuhkan dari sepakbola nasional!"
0jFNVU7WvoviqmXn7ypG57,Harley Prayudha Channel,Indonesia Podcasting - saluran informasi berbasis seni siaran radio.
2cOPmSX9QKDWqEht5KSNXO,Podcast Pengantar Tidur,Kumpulan Podcast yang dapat membuat tidurmu semakin nyenyak
2bLTSzhbiF8NUw5C3aEMx8,Resensi Institute,"Indonesia berada pada 4 besar Negara dengan konsumsi media sosial berbasis digital tertinggi di dunia. Ketika indeks literasi rendah, sementara indeks konsumsi media sosial tinggi, maka terciptalah generasi hoax, hate speech, plagiasi, dan penyakit kemiskinan literasi digital lainnya. itulah alasan mengapa resensi.co.id hadir, menjadi fundasi literasi di tengah tsunami informasi"
28rIvS0YT9KSd5eUkNtbka,Pound4Pound (P4P) Indonesia Podcast,"Welcome to Pound4Pound (P4P) Indonesia Podcast!! Dipandu oleh Fitrah Bersaudara @fadllanfitrah dan @fakhriffkd sebagai Pandit abal-abal, yang akan berbicara seputar Mixed Martial Arts (MMA), mulai dari review event MMA dari dalam dan luar negeri, serta Ghibah terupdate di dunia MMA. Stay Tuned!!! 🤜🤛"
7tOkko5mmJ4Y4xLTTJj6bL,ABOP Talks,"ABOP Media hadir dengan versi audio untuk segmen ABOP Talks. Berisi obrolan ringan dan santai membahas berbagai kejadian terkini baik yang penting maupun tidak, yang kebetulan dekat dengan keseharian kami. Kadang-kadang kami juga ngobrol dengan teman-teman yang bersedia untuk diajak berbagi cerita, biar seru aja.  DISCLAIMER: Semua komentar adalah opini pribadi dan dilontarkan secara spontan. Ini adalah konten hiburan dan tidak ada maksud untuk menyinggung pihak-pihak tertentu. Harap disikapi dengan bijak!"
1NJ1skEmWhzmc3LlD0SlG4,Network Marketing Indonesia Podcast With Indra Jaya Purba,"Podcast ini saya dedikasikan untuk membantu pelaku pebisnis Network Marketing, Direct Selling yang ingin optimasi Sosial media dan digital dalam membangun bisnis mereka secara Profesional."
1xT3l7XPURc0VG4Gk4f1mD,Rumah Podcast,"Dengarkan obrolan Ruben Mahendra seputar dunia hiburan, bisnis, hingga isu terkini dengan beragam tamu dan cerita menarik. Episode baru tayang seminggu sekali."
5dHC0uDK29Eje04SMWEAwK,Overtime Indonesia ,#1 NBA-related Podcast in Indonesia 🇲🇨 | Weekly updated | #OvertimaINA  Jangan lupa follow OVERTIME INDONESIA di twitter dan instagram: @overtimeina | Email: kemcompany25@gmail.com | #OvertimeIndonesia
76cqpluDiZEHuLls1RU7Si,Grace Alone Ministry,Grace Alone Ministry adalah media pelayanan multimedia rohani Kristen yang berada di Indonesia. Kami memiliki panggilan untuk melayani kerajaan Allah di bidang multimedia seperti melalui siaran radio rohani dan penyediaan materi khotbah dan seminar Kristen yang dapat diakses secara global. Follow akun ini dan social media kami; Instagram: @gracealoneministry | Youtube: Grace Alone Ministry - GRAMI
69s3v33HJjS7FvCdKOi53A,Buletin Pagi,"Program unggulan dari KBR yang juga mengudara di 200 radio jaringan KBR se-Indonesia. Memberi Anda kilasan informasi terkini dari berbagai perspektif. Karena setiap peristiwa, punya berbagai sisi yang perlu disimak sama pentingnya.  Kunjungi kbrprime.id untuk mendengarkan berbagai podcast menarik produksi KBR."
02biej7p7zl37gKd6lc6Cr,Milenials Radio Podcast,"Welcome to Milenials Radio's Podcast. A Podcast from The First Virtual Radio in Indonesia. Containing Aircheck content from all program in Milenials Radio who broadcasted by our Virtual Broadcaster in all around Indonesia, & also many various content who will upcoming to your ear. FOLLOW US ON SOCIAL MEDIA : WhatsApp, SMS, & Telegram : +62877-4313-6010 Facebook, Instagram, TikTok, YouTube : milenialsradio Twitter : @milenialsradio_ Website : https://bit.ly/milenialsradio Business & Partnership : promotion.milenialsradio@gmail.com"
4U6IUqxwyJVaadlrdt4uDB,FE 101 Channel,"HALO FLAT EARTHERS  Youtube terus terusan meremove serial video Fkat Earth 101. Tampaknya Elite Global mulai gerah dieskpose perilakunya.  Mereka adalah segelintir elite yang menerapkan berbagai sistem - politik, militer, perbankan & moneter, sains, bisnis fiktif angkasa luar, dll - untuk menguntungkan diri mereka, dengan memiskinkan umat manusia lain di dunia.   Oleh sebab itu, saya memutuskan untuk membuat website fe101.org pindahan dari Youtube ini. Semoga dapat menginspirasi kita semua - rakyat semesta - dalam melawan SISTEM GLOBAL yang zalim.  Salam People Power,  - BossDarling.   Jangan lupa check website fe101.org dan youtube FE 101 dan ig @indonesian_flatearth_society  jangan lupa download Dengarkan: Appstore: https://apps.apple.com/id/app/dengarkan/id1522670884?l=id Playstore: https://play.google.com/store/apps/details?id=com.waves8.app.indo  #flatearth #society #conspiracy #bumidatar #earth #sains #konspirasi #theory #illuminati #teorikonspirasi #politik #politic #pengetahuan #society"
56Zj6jjRtMpmJ4uaxlztuI,Podcastoff Indonesia,"Sebuah podcast yang membahas jagat Tokusatsu dunia. Nama podcast terinspirasi dari sound driver dari kamen rider Kabuto yang bunyinya ""cast off"". Semoga terhibur dan selamat menikmati."
42gpUps1rx1C2IGfrnBvDO,Taaruf Indonesia Podcast,"Komunitas Taaruf Online Indonesia. Pusat Edukasi Pra-Nikah, Perkumpulan Ikhwan dan Akhwat, Juga Bisa Dimanfaatkan Untuk Cari Jodoh Siap Nikah.   Podcast ini Akan Fokus pada Edukasi-Edukasi Pra-Nikah yang Bermanfaat untuk Dirimu Suatu hari Saat Menemukan Jodohmu. Aamiin.  Pendaftaran Taaruf Online dan Informasi Lainnya Silahkan Kunjungi Website kami di https://taarufindonesia.com, terbuka untuk semua status baik Janda, Duda, Lajang, dan Sebagainya."
1QZECQyxqFu1ePHZEeexyd,The Podcasters Indonesia ,Komunitas Podcast Terbesar dan Teraktif di Indonesia. Gabung bersama ribuan podcaster terbaik dari seluruh penjuru nusantara dan berbagai belahan dunia melalui tautan https://discord.gg/eUA8dcu
6qoaU3vYYCG2kL8xROruJh,Nadhira Arini Podcast,Podcast ini membahas tema-tema menarik dan pertanyaan-pertanyaan yang seringkali masuk ke instagram @nadhiraarini.
33BEqlFvdLKbQz0np3OtLl,Isekai Podcast: Podcast tentang Dungeons and Dragons dan TRPG lainnya,"Podcast berbahasa Indonesia tentang komunitas Dungeons and Dragons dan TRPG lainnya. Diharapkan mingguan tapi tidak janji.   Materi selalu diusahakan generik, tetapi untuk konteks, podcast direkam di server West Marches: Medallion's Isekai Campaign."
1GGNcQCmlwzu9HxnqIeV1x,AWR - Renungan Harian,"Renungan Harian berbasis Alkitab, sumber utama dari Pena Inspirasi tulisan Ellen G White, atau Penulis Advent lainnya, yang diterbitkan oleh Indonesia Publishing House atau penerbit Advent lainnya. Audio diproduksi oleh AWR Indonesia / Radio Advent Suara Harapan."
70OvN3Hd5Tqi89SJSXFdZ4,PODCAST TIDUR NYENYAK,"Podcast Tidur Nyenyak atau ""Ne Hanashi"" dipersembahkan dengan bangga oleh fukai nemuri. Kami percaya, bahwa demi menggapai mimpi di siang hari, seseorang perlu tidur nyenyak (sampai secara harafiah, bermimpi) di malam hari. Lewat podcast ini, kita mengulik 'mimpi-mimpi' para sosok unik dengan cerita tidur menariknya masing-masing.  Follow dan Stay Tuned di Podcast Tidur Nyenyak, podcastnya fukai nemuri untuk mendengar mimpi-mimpi lainnya! Instagram: @fukainemuri Tokopedia & Shopee: fukai nemuri"
4VH2KzRX38oNLsEEmYxjfd,NFE Indonesian Podcast,"Non-Formal Education Indonesian Podcast was formed by college student department of Pendidikan Masyarakat, Universitas Pendidikan Indonesia ."
6rmv1z7GUlFxOV1f4S6BOk,PODCAST MAJUBERSAMAOSIS,"majubersamaosis (MBO) merupakan forum untuk saling sharing melalui platform Google Meet, WhatsApp, dan Telegram. Bukan hanya itu saja, untuk mengembangkan potensi diri dari anak anak OSIS Indonesia, majubersamaosis terpanggil untuk menjadi wadah bagi para anak OSIS untuk menuangkan Kreatif, Inovatif, dan Inspiratif.  ""Maju Bersama, Sukses Bersama""  More Information:  Instagram: @majubersamaosis Tiktok: @majubersamaosis WhatsApp: +62 813-4819-2602 Surel: majubersamaosis@gmail.com"
5fpRWxbAEaAAIKzmod58Vo,Podcast Jangan Ditiru!,"Podcast yang wajib kalian dengar, namun belum tentu bisa ditiru !!!"
3TycEiZqmWP1daBJbUwHy8,Podcast Pendaki Gunung,"Podcast berisi humor, kontemplasi, tips & trik, review gear, narasumber, musik, seni, dan banyak lagi seputar dunia Kegiatan Luar Ruangan khususnya PENDAKIAN GUNUNG"
0sb3VWiiYAdB5TJ7nLbgPT,Podcast Wanita ,Podcast yang menampilkan selebriti wanita & selebriti pria idaman wanita yang sedang trending.  For Business Inquiry : podcastwanita@gmail.com  Lucky Listener akan mendapatkan Exclusive Merchandise dengan melakukan langkah berikut :  1. Follow  2. Rate 5 stars! 3. And leave your voice message here https://anchor.fm/podcastwanita
6vYWoUpDXwEovjH1ih0Uyp,Transpod : Transportation Podcast,Sebuah Podcast yang membahas persoalan dan isu terhadap transportasi di Indonesia.  Kirim kisah/informasi tentang transportasi di daerahmu lewat Email transpodpodcast@gmail.com atau melalui DM Instagram @transpod_podcast.  Always Stay Tuned Transbro & Transist! Support this podcast: https://podcasters.spotify.com/pod/show/transpod-podcast/support
1imRYGjmiJPb5XDEUuRq7A, Podcast #KesejahteraanHewan Animal Welfare Indonesia,"Podcast AnimalWelfare.id | Perpustakaan Digital untuk edukasi yang berbasis prinsip Kesejahteraan Hewan. Podcast ini berisi tips dan tricks mengenai hewan peliharaan, adopsi hewan, manajemen shelter hewan, kepemilikan hewan bertanggungjawab dan edukasi lainnya, yang mudah dipahami dalam durasi singkat. Semua materi bisa didownload di website animalwelfare.id"
1uJm53ytPRnfwdIKT3Mxm9,PODCAST TONGKRONGIN,Podcast ini di bawakan dengan gaya tongkrongan dengan topik pembahasan yang ringan dan penuh tawa. Semoga menghibur hari-hari kalian dan jangan lupa follow instagram kita di @Podcast.Tongkrongin.  Powered by Firstory Hosting
5hcKi7TyLcl28PYEVD1ccf,Podcast with Niky,"Podcast ini untuk kalian ingin bertumbuh, ingin berubah menjadi lebih baik setiap hari nya."
5C8b7eLlSO4TyO3FF8onPh,Podcast Suntuk,"Podcast ini terbentuk dari sebuah ketidak sengajaan antara 3 orang sahabat yang saling berkomunikasi kembali setelah lebih dari 10 tahun tidak bertemu. Nama Suntuk yang berarti ""sudah sampai pada batasnya"" dalam kamus bahasa indonesia, atau dalam pemahaman kami suntuk juga mengartikan kami sudah sampai batas atau lelah dalam rutinitas yang kita jalani sehari-hari dan ingin meluapkan keSuntukan ini kedalam sebuah medium yang mungkin dirasa atau di alamai oleh para pendengar.  |instagram : @PodcastSuntuk | donasi : https://saweria.co/podcastSuntuk Cp : +62 898-6827-773 | Anto #podcastSuntuk"
47fOS2H0aQQ8W6j151mn05,Katadata Podcasts,"Katadata Podcasts a crafted selection of audio content from Katadata.co.id with deep insight and storytelling on Indonesia's current affairs, business, and social issues"
3rWUXe6ZmpgpHnSz1GG5Xv,Indonesia Fitness Business,"Podcast seputar edukasi, inspirasi, dan bisnis kebugaran di Indonesia. Season 3 tersedia juga di Youtube APKI."
3kBrmRDVE4R8Ivod57GIIh,Belajar Menyimak Bahasa Indonesia,"Kegiatan menyimak merupakan salah satu dari empat keterampilan berbahasa, yakni membaca, menulis, menyimak, dan berbicara. Podcast ini berisi teks-teks yang digunakan untuk pembelajaran menyimak dalam Mata pelajaran Bahasa Indonesia."
15at8liZR1iDiQv4sahb9x,Sabilun Podcast Indonesia (SAKES INDONESIA),Selamat datang di (Sakes Indonesia) atau Sabilun Podcast Indonesia!!! Chanel podcast ini merupakan chanel yang dibuat untuk menyebarkan informasi terkini yang menarik untuk didengarkan bagi semua kalangan. Selamat mendengarkan!!!
3rkgpriFf3AqI3SwHmdTOl,Muslimah Media Hub Indonesia,"Muslimah Media Hub [MMH] adalah media Islam yang memiliki komitmen untuk bisa memberikan analisis terhadap masalah-masalah khususnya di Indonesia dan dunia Islam dengan menghadirkan Islam sebagai solusi praktis dan efektif. Semoga dapat memberikan inspirasi dalam kehidupan individu, masyarakat, dan negara."
5n3OLZFSAo3nnpdwLtSdjV,Cerita Anak Indonesia,"Ceni (cerita anak Indonesia) adalah sebuah media online dengan semua konten positif untuk penggemar cerita anak berbahasa indonesia. Materi yang di sampaikan juga berisi tentang ilmu pengetahuan umum, dongeng, fable, ilmu sosial dan berisikan pesan moral pada setiap akhir cerita. Di harapkan penonton dapat memahami pesan dari cerita yang disampaikan sehingga bisa membantu membentuk karakter (penonton) untuk menjadi pribadi yang santun, beradab, dan berbudi pekerti yang luhur. Dukung terus CENI dengan follow dan klik tanda loncengnya ya. Terimakasih :)"
18gq8EfSUbgCtpqL077XmE,Reddurpa Podcast Indonesia,Sebuah Komunitas Podcast yang di buat untuk Hiburan dan Dakwah Islami  Follow Instagram kami : @reddurpa_podcast_indonesia
5YsyMHFnkyd5wgK3zzryRQ,United Podcast Indonesia,"United podcast Indonesia merupakan podcast yang membahas berbagai tim-tim sepakbola di dunia terutama Manchester United. podcast ini berisi info-info dan berita terbaru yang dibarengi dengan pujian, kritikan, makian, serta bacotan-bacotan menghibur yang terkadang membuat emosi. dibawakan oleh fans yang anti karbit yang akan mewakili perasaan lu semua sebagai seorang fans klub sepakbola. untuk saran kritik dan berkontak di email: unitedpodcastidn@gmail.com"
4PHXj7VR9tuMwAIbwrQzLu,Jadi Dewasa 101,"Jadi dewasa adalah channel podcast yang membahas tentang proses bertumbuh menjadi manusia dewasa yang utuh, mengenal dirinya dengan baik, sadar dengan tujuan hidupnya dan mampu mengelola hubungan sosial antar manusia. Kami fokus pada diskusi “How to”, bagaimana menyikapi sebuah masalah dan langkah-langkah dalam mengambil keputusan untuk mendapatkan solusi terbaik. Semua narasumber Podcast jadidewasa101 adalah orang yang terpercaya dan dipilih sesuai dengan bidangnya atau pernah berhasil melalui tantangan yg relevant dengan topik yg diambil. No tipu-tipu, no crazy rich instant story here. Hosted on Acast. See acast.com/privacy for more information."
4HQXFi0WNARHG7xs5tiXr6,Finansha Podcast Indonesia,Finansha Podcast adalah sarana edukasi/literasi mengenai keuangan syariah serta perencanaan keuangan syariah. Podcast ini diisi oleh Islamic Financial Planner yang tersertifikasi dari IBFIM (Islamic Banking and Financial of Malaysia) dan FPSB (Financial Plannaer Standart Board) Indonesia. Semoga konten ini bermanfaat yah!!! Enjoooyyy!!!
40vD35kcIq96Dmp7RollvJ,The Good Shot Indonesia,"Podcast ini terdiri dari 2 judul:  365 Hari Kembali ke Diri Sendiri Sharing 365 hari perjalanan Cheryl Marella mengikuti program 'A Year to Clear What's Holding You Back'. Perjalanan seputar pengenalan diri, memaafkan, self love, self acceptance, self awareness dan mindfulness.  Good Talk Podcast ngobrol-ngobrol dengan narasumber inspiratif soal topik yang bisa membangun diri"
6bVkpzkMizOiTsA4DbHXBX,OM BOB Indonesia,Omong Dikit Tapi Nylekit
705zMlqXJYhyw0vWMNrVTa,RapidCast: Suara Pilar Indonesia Podcast,Sebuah podcast yang merupakan salah satu platform sharing Sekolah Pilar Indonesia. Semoga informasi dan diskusi yang akan kalian dengarkan dapat bermanfaat dan memberikan inspirasi.  Dukung kami dengan follow Instagram kami di @rapid.cast Terima kasih
5WXO2nfJmjLVZnN4N8aSYX,Girl Boss Indonesia,"Our podcast content aims to inspire listeners regarding self-development by listening to the great women as the source person, their life experiences, achievements, also how they have shown their “girl boss” side.  Our podcast also aims to awaken the “girl boss” side of the listeners, to build their self-confidence so that they are brave and open to expressing their opinions and values to the world."
2f8lEyh8mauyxgsgjpcLvv,Belajar Prancis,download free ebook nya di belajarprancis.netlify.app
2ncdyjJleVRygU8ylybj3w,Cerita Karir Kita ,"Podcast Cerita Karir Kita Membahas Berbagai Seluk Beluk Pengembangan Karir, Pengembangan Diri, Liku-Liku Pekerjaan, dsbnya....  Harapannya Semoga Sharing Cerita-Cerita di Podcast ini Bisa Memberikan Inspirasi dan Menguatkan Rekan-Rekan Semua... dan Akhirnya Bisa Menjadi The Best Version Dari Diri Kita Dalam Berkarir Apapun Jenis Pekerjaannya...  Semoga Sukses dan Semakin Bersinar Untuk Semua Rekan-Rekan Dimanapun Berada...   Follow IG : ceritakarirkita  #ceritakarirkita #karir #sukses #pengembangankarir #leadership #humanresourcesmanajemen #hrd #careerwomen #perempuanbekerja #manager"
5AdzxKUDovpWNYUbeK1jPs,Pengembangan Diri Islam,"Membahas semua hal tentang pengembangan diri seperti Inspirasi, Motivasi, Pembelajaran serta tips dan trik untuk menjadi pribadi yang lebih produktif dengan pendekatan Pandangan Alam Islam (Worldview of Islam)  Kalau kamu ada pertanyaan di salah satu episodenya, tinggal kirim pesan atau message di kolom kiri bawah dengan simbol pesan +"
4B1wCZEgYA6iTWJ46xGy7D,Kesehatanmental.info,"Di podcast kesehatanmental.info ini akan membahas seputar psikologi, karir, motivasi, parenting dan kesehatan mental. Dapatkan informasi dan artikel menarik mengenai psikologi di website kami: https://kesehatanmental.info dan instagram: https://www.instagram.com/kesehatanmentalkita/  Untuk Partnership sila hubungi kami: admin@kesehatanmental.info atau kesehatanmentalkita@gmail.com jangan lupa kunjungi youtoubeny di : https://www.youtube.com/@kesehatanmentalinfo/videos"
0JgyzJCS1rYGNcnBsjDcsn,Ensiklopedia Al Fatih,"Assalamualaiakum wr wb  Channel Ensiklopedia Al Fatih mengulas tentang sejarah sejarah Islam yang jarang orang orang ketahui. Channel ini dikelola secara profeisonal oleh tim yang terbentuk dalam sebuah studio produksi bernama Alfatihstudio inc. Selain diisi oleh dubber talent profesional , channel inipun diproduksi dalam video high quality. Untuk keperluan bisnis silahkan hubungi email kami alfathstudio1@gmail.com  Jangan lupa kunjungi youtube Ensiklopedia Al Fatih jangan lupa download Dengarkan: Appstore: https://apps.apple.com/id/app/dengarkan/id1522670884?l=id Playstore: https://play.google.com/store/apps/details?id=com.waves8.app.indo  #islam #agama #spiritual #religion #muslim #pembelajaran #ilmu #eksiklopediaalfatih"
4WQoisO9RC7CFT41ggFrmG,Sambilan,"Jangan lupa follow podcast ini ya gaes.. . Kalian juga bisa support kami disini👇🏼 https://saweria.co/Podcastsambilan  . Jikalau ingin beriklan, promo ataupun koleb, langsung aja hubungin zulfikaradiputro@gmail.com"
1VvWHHbvoWoYd3wkx0GLQx,Belajar Bahasa Inggris,"Podcast ini dipersembahkan oleh Meringgris, sebuah portal edukasi online khusus untuk mereka yang ingin belajar Bahasa Inggris. Cheers!  We're on Instagram as well, here @meringgris"
73fiR8hvEhVpb4HOcsy23d,FILSAFAT DAN ILMU PENGETAHUAN,Podcast ini berisi tentang filsafat dan ilmu pengetahuan
1LcUp08Kx8SJTn1mzlX0XW,Al-Qur'an dan Terjemahan,Al-Qur'an dan terjemahan bahasa Indonesia
3RDgubXCrjdKop4vjzWuar,ReLive! - ECC Church Weekly Sermon,"This is ReLive! Weekly Sermon of ECC Church in Podcast form.   Our Vision: To become a HOME for GENERATIONS to love and serve God and others in CREATIVE ways.  ECC Church is led by Pastor Nala Widya and based in Bandung - Indonesia, with multiple city campuses in Jakarta, Bali, Malang and Sydney - Australia.  Connect With Us :  ——————— ECC Church Youtube: https://www.youtube.com/eccchurchchannel ECC Church Instagram : https://www.instagram.com/eccchurch/ ECC Church Facebook : https://www.facebook.com/eccchurch.official"
0tp8FixzNtQa2JZECEgilR,CERITA DEWASA = CERDAS,"""Cerita dewasa"" Ngobrolin apa saja tentang hal yang hanya boleh di konsumsi oleh orang dewasa. 18+"
1JUD9j2ockNT4DyQKJiRru,Teman Desahan,"Podcast ini di buat untuk menemani hari-harimu, agar harimu lebih berwarna"
77OoTDB6YG3tOR0T0kQI63,Tiga Pertanyaan dari Soleh Solihun,"Tiga pertanyaan dari Soleh Solihun kali ini bahas apa ya? yang jelas seru banget apa lagi dibawakan oleh komedian kondang kang Soleh Solihun. Jangan sampai ketinggalan updetan dari kita yang akan mengupas tiga pertanyaan dari Soleh Solihun, makanya stay tuned gengs.   Waves adalah perusahaan yang berfokus pada podcast dengan membuat konten bertema pendidikan dan hiburan untuk Vietnam dan Indonesia. #tigapertanyaan #solehsolihun #interview #wawancara #komedian #comedian #comic #komika #humor"
2RgXiOGXqdrpDuTPONeHUD,Rumah Teduh,"if u need a someone to talk, i'm here for u."
4QQ8SBRmZYIHJCFPoG5OR4,Podcast About Covid 19 Cases,"Schools in the Texas area are temporarily closed because two teachers died of Covid within a week. Schools are planned to be closed until there are no more COVID-19 cases. The learning process will be carried out remotely. the teachers who died named natalia who was 41 years old and mc.cormick who was 59 years old. When the new school academic year came,this covid case haven't known by teachers,but on Sunday 51 students was recorded as new possitive cases of covid .The governments have planned to help the students by give them vaccine services for students,parents and for all staff that work in that school. After reading the news, I came to know information about the spread of covid 19 in the world. Evidently, that it is not only Indonesia which applies distance learning. We need to know that, we must to work together to stop the spread of covid 19. We can do keep our distance and vaccinate to keep our immunity. According to the news I find the important vocabulary :  Cases Expert of public health action in prevent and give solution about healthy cases.  Remotely Technological advances allow us to communicate remotelly.  Spread Spread of population affect the level of health in a community.  After practice this sentences in my daily life, I feel esier to do assigment because the important vocabulary are used a lot in college assignment."
3MJlGQfOdd4AcoNz92gZKD,Denny And The Tribod,"Halo!!! Denny mania, ini Denny & The Tribod, kami terdiri dari Denny mr.Lessman, Ilham Ramdana, Iqbal Balqi dan Dimas Danang. Di sini kita ngobrol santai aja, bahasnya juga yang enteng-enteng aja. Jangan lupa follow kalau mau."
0i9m8Pdy76JfWcWiykDm42,Pacaran Tapi Podcast,Podcast yang membahas tentang seputar hubungan    Email: yurikarina666@yahoo.co.id
